,nombre_archivo,dimension,extension,categoria,ancho,alto
26005,pseudanthias_lori_5.jpg,"(650, 361)",JPEG,fish,650,361
26006,pseudanthias_lori_5.png,"(547, 130)",PNG,fish,547,130
26007,pseudanthias_lori_6.jpg,"(650, 361)",JPEG,fish,650,361
26008,pseudanthias_lori_6.png,"(503, 123)",PNG,fish,503,123
26009,pseudanthias_lori_7.jpg,"(650, 361)",JPEG,fish,650,361
26010,pseudanthias_lori_7.png,"(510, 175)",PNG,fish,510,175
26011,pseudanthias_lori_8.jpg,"(640, 332)",JPEG,fish,640,332
26012,pseudanthias_lori_8.png,"(551, 135)",PNG,fish,551,135
26013,pseudanthias_luzonensis_1.jpg,"(640, 379)",JPEG,fish,640,379
26014,pseudanthias_luzonensis_1.png,"(609, 192)",PNG,fish,609,192
26015,pseudanthias_luzonensis_2.jpg,"(567, 336)",JPEG,fish,567,336
26016,pseudanthias_luzonensis_2.png,"(539, 170)",PNG,fish,539,170
26017,pseudanthias_luzonensis_3.jpg,"(640, 348)",JPEG,fish,640,348
26018,pseudanthias_luzonensis_3.png,"(463, 165)",PNG,fish,463,165
26019,pseudanthias_luzonensis_4.jpg,"(640, 355)",JPEG,fish,640,355
26020,pseudanthias_luzonensis_4.png,"(590, 199)",PNG,fish,590,199
26021,pseudanthias_luzonensis_5.jpg,"(640, 335)",JPEG,fish,640,335
26022,pseudanthias_luzonensis_5.png,"(574, 178)",PNG,fish,574,178
26023,pseudanthias_luzonensis_6.jpg,"(640, 436)",JPEG,fish,640,436
26024,pseudanthias_luzonensis_6.png,"(558, 205)",PNG,fish,558,205
26025,pseudanthias_pictilis_1.jpg,"(400, 202)",JPEG,fish,400,202
26026,pseudanthias_pictilis_1.png,"(370, 119)",PNG,fish,370,119
26027,pseudanthias_pictilis_10.jpg,"(640, 322)",JPEG,fish,640,322
26028,pseudanthias_pictilis_10.png,"(593, 189)",PNG,fish,593,189
26029,pseudanthias_pictilis_11.jpg,"(400, 206)",JPEG,fish,400,206
26030,pseudanthias_pictilis_11.png,"(359, 124)",PNG,fish,359,124
26031,pseudanthias_pictilis_2.jpg,"(567, 291)",JPEG,fish,567,291
26032,pseudanthias_pictilis_2.png,"(531, 173)",PNG,fish,531,173
26033,pseudanthias_pictilis_3.jpg,"(640, 329)",JPEG,fish,640,329
26034,pseudanthias_pictilis_3.png,"(585, 200)",PNG,fish,585,200
26035,pseudanthias_pictilis_4.jpg,"(400, 202)",JPEG,fish,400,202
26036,pseudanthias_pictilis_4.png,"(369, 117)",PNG,fish,369,117
26037,pseudanthias_pictilis_5.jpg,"(640, 304)",JPEG,fish,640,304
26038,pseudanthias_pictilis_5.png,"(593, 177)",PNG,fish,593,177
26039,pseudanthias_pictilis_6.jpg,"(640, 388)",JPEG,fish,640,388
26040,pseudanthias_pictilis_6.png,"(530, 172)",PNG,fish,530,172
26041,pseudanthias_pictilis_7.jpg,"(640, 328)",JPEG,fish,640,328
26042,pseudanthias_pictilis_7.png,"(580, 198)",PNG,fish,580,198
26043,pseudanthias_pictilis_8.jpg,"(400, 190)",JPEG,fish,400,190
26044,pseudanthias_pictilis_8.png,"(368, 110)",PNG,fish,368,110
26045,pseudanthias_pictilis_9.jpg,"(400, 190)",JPEG,fish,400,190
26046,pseudanthias_pictilis_9.png,"(370, 107)",PNG,fish,370,107
26047,pseudanthias_pleurotaenia_1.jpg,"(650, 361)",JPEG,fish,650,361
26048,pseudanthias_pleurotaenia_1.png,"(568, 217)",PNG,fish,568,217
26049,pseudanthias_pleurotaenia_10.jpg,"(650, 361)",JPEG,fish,650,361
26050,pseudanthias_pleurotaenia_10.png,"(479, 145)",PNG,fish,479,145
26051,pseudanthias_pleurotaenia_11.jpg,"(650, 361)",JPEG,fish,650,361
26052,pseudanthias_pleurotaenia_11.png,"(507, 150)",PNG,fish,507,150
26053,pseudanthias_pleurotaenia_2.jpg,"(650, 361)",JPEG,fish,650,361
26054,pseudanthias_pleurotaenia_2.png,"(527, 164)",PNG,fish,527,164
26055,pseudanthias_pleurotaenia_3.jpg,"(650, 361)",JPEG,fish,650,361
26056,pseudanthias_pleurotaenia_3.png,"(460, 158)",PNG,fish,460,158
26057,pseudanthias_pleurotaenia_4.jpg,"(650, 361)",JPEG,fish,650,361
26058,pseudanthias_pleurotaenia_4.png,"(574, 214)",PNG,fish,574,214
26059,pseudanthias_pleurotaenia_5.jpg,"(567, 335)",JPEG,fish,567,335
26060,pseudanthias_pleurotaenia_5.png,"(522, 174)",PNG,fish,522,174
26061,pseudanthias_pleurotaenia_6.jpg,"(500, 500)",JPEG,fish,500,500
26062,pseudanthias_pleurotaenia_6.png,"(342, 104)",PNG,fish,342,104
26063,pseudanthias_pleurotaenia_7.jpg,"(650, 361)",JPEG,fish,650,361
26064,pseudanthias_pleurotaenia_7.png,"(551, 190)",PNG,fish,551,190
26065,pseudanthias_pleurotaenia_8.jpg,"(650, 361)",JPEG,fish,650,361
26066,pseudanthias_pleurotaenia_8.png,"(505, 165)",PNG,fish,505,165
26067,pseudanthias_pleurotaenia_9.jpg,"(650, 361)",JPEG,fish,650,361
26068,pseudanthias_pleurotaenia_9.png,"(525, 179)",PNG,fish,525,179
26069,pseudanthias_rubrizonatus_1.jpg,"(640, 356)",JPEG,fish,640,356
26070,pseudanthias_rubrizonatus_1.png,"(575, 198)",PNG,fish,575,198
26071,pseudanthias_rubrizonatus_10.jpg,"(640, 333)",JPEG,fish,640,333
26072,pseudanthias_rubrizonatus_10.png,"(589, 211)",PNG,fish,589,211
26073,pseudanthias_rubrizonatus_2.jpg,"(640, 309)",JPEG,fish,640,309
26074,pseudanthias_rubrizonatus_2.png,"(570, 193)",PNG,fish,570,193
26075,pseudanthias_rubrizonatus_3.jpg,"(640, 376)",JPEG,fish,640,376
26076,pseudanthias_rubrizonatus_3.png,"(579, 228)",PNG,fish,579,228
26077,pseudanthias_rubrizonatus_4.jpg,"(640, 385)",JPEG,fish,640,385
26078,pseudanthias_rubrizonatus_4.png,"(569, 210)",PNG,fish,569,210
26079,pseudanthias_rubrizonatus_5.jpg,"(640, 480)",JPEG,fish,640,480
26080,pseudanthias_rubrizonatus_5.png,"(474, 182)",PNG,fish,474,182
26081,pseudanthias_rubrizonatus_6.jpg,"(567, 268)",JPEG,fish,567,268
26082,pseudanthias_rubrizonatus_6.png,"(515, 169)",PNG,fish,515,169
26083,pseudanthias_rubrizonatus_7.jpg,"(650, 371)",JPEG,fish,650,371
26084,pseudanthias_rubrizonatus_7.png,"(567, 230)",PNG,fish,567,230
26085,pseudanthias_rubrizonatus_8.jpg,"(640, 328)",JPEG,fish,640,328
26086,pseudanthias_rubrizonatus_8.png,"(601, 214)",PNG,fish,601,214
26087,pseudanthias_rubrizonatus_9.jpg,"(650, 361)",JPEG,fish,650,361
26088,pseudanthias_rubrizonatus_9.png,"(597, 230)",PNG,fish,597,230
26089,pseudanthias_sheni_1.jpg,"(640, 367)",JPEG,fish,640,367
26090,pseudanthias_sheni_1.png,"(605, 221)",PNG,fish,605,221
26091,pseudanthias_sheni_10.jpg,"(640, 371)",JPEG,fish,640,371
26092,pseudanthias_sheni_10.png,"(606, 216)",PNG,fish,606,216
26093,pseudanthias_sheni_11.jpg,"(400, 232)",JPEG,fish,400,232
26094,pseudanthias_sheni_11.png,"(378, 136)",PNG,fish,378,136
26095,pseudanthias_sheni_12.jpg,"(640, 396)",JPEG,fish,640,396
26096,pseudanthias_sheni_12.png,"(601, 224)",PNG,fish,601,224
26097,pseudanthias_sheni_13.jpg,"(567, 329)",JPEG,fish,567,329
26098,pseudanthias_sheni_13.png,"(531, 182)",PNG,fish,531,182
26099,pseudanthias_sheni_14.jpg,"(400, 247)",JPEG,fish,400,247
26100,pseudanthias_sheni_14.png,"(372, 145)",PNG,fish,372,145
26101,pseudanthias_sheni_2.jpg,"(640, 353)",JPEG,fish,640,353
26102,pseudanthias_sheni_2.png,"(593, 223)",PNG,fish,593,223
26103,pseudanthias_sheni_3.jpg,"(400, 229)",JPEG,fish,400,229
26104,pseudanthias_sheni_3.png,"(380, 138)",PNG,fish,380,138
26105,pseudanthias_sheni_4.jpg,"(640, 420)",JPEG,fish,640,420
26106,pseudanthias_sheni_4.png,"(544, 205)",PNG,fish,544,205
26107,pseudanthias_sheni_5.jpg,"(400, 222)",JPEG,fish,400,222
26108,pseudanthias_sheni_5.png,"(365, 135)",PNG,fish,365,135
26109,pseudanthias_sheni_6.jpg,"(640, 355)",JPEG,fish,640,355
26110,pseudanthias_sheni_6.png,"(587, 216)",PNG,fish,587,216
26111,pseudanthias_sheni_7.jpg,"(400, 229)",JPEG,fish,400,229
26112,pseudanthias_sheni_7.png,"(375, 131)",PNG,fish,375,131
26113,pseudanthias_sheni_8.jpg,"(400, 221)",JPEG,fish,400,221
26114,pseudanthias_sheni_8.png,"(378, 143)",PNG,fish,378,143
26115,pseudanthias_sheni_9.jpg,"(640, 405)",JPEG,fish,640,405
26116,pseudanthias_sheni_9.png,"(547, 194)",PNG,fish,547,194
26117,pseudanthias_smithvanizi_1.jpg,"(640, 420)",JPEG,fish,640,420
26118,pseudanthias_smithvanizi_1.png,"(296, 74)",PNG,fish,296,74
26119,pseudanthias_smithvanizi_2.jpg,"(640, 287)",JPEG,fish,640,287
26120,pseudanthias_smithvanizi_2.png,"(591, 165)",PNG,fish,591,165
26121,pseudanthias_smithvanizi_3.jpg,"(640, 287)",JPEG,fish,640,287
26122,pseudanthias_smithvanizi_3.png,"(583, 154)",PNG,fish,583,154
26123,pseudanthias_smithvanizi_4.jpg,"(640, 345)",JPEG,fish,640,345
26124,pseudanthias_smithvanizi_4.png,"(590, 157)",PNG,fish,590,157
26125,pseudanthias_smithvanizi_5.jpg,"(640, 293)",JPEG,fish,640,293
26126,pseudanthias_smithvanizi_5.png,"(579, 137)",PNG,fish,579,137
26127,pseudanthias_smithvanizi_6.jpg,"(650, 361)",JPEG,fish,650,361
26128,pseudanthias_smithvanizi_6.png,"(566, 158)",PNG,fish,566,158
26129,pseudanthias_smithvanizi_7.jpg,"(640, 284)",JPEG,fish,640,284
26130,pseudanthias_smithvanizi_7.png,"(595, 138)",PNG,fish,595,138
26131,pseudanthias_smithvanizi_8.jpg,"(650, 361)",JPEG,fish,650,361
26132,pseudanthias_smithvanizi_8.png,"(574, 140)",PNG,fish,574,140
26133,pseudanthias_squamipinnis_1.jpg,"(650, 433)",JPEG,fish,650,433
26134,pseudanthias_squamipinnis_1.png,"(509, 175)",PNG,fish,509,175
26135,pseudanthias_squamipinnis_10.jpg,"(650, 361)",JPEG,fish,650,361
26136,pseudanthias_squamipinnis_10.png,"(494, 172)",PNG,fish,494,172
26137,pseudanthias_squamipinnis_11.jpg,"(650, 371)",JPEG,fish,650,371
26138,pseudanthias_squamipinnis_11.png,"(541, 214)",PNG,fish,541,214
26139,pseudanthias_squamipinnis_12.jpg,"(650, 361)",JPEG,fish,650,361
26140,pseudanthias_squamipinnis_12.png,"(467, 191)",PNG,fish,467,191
26141,pseudanthias_squamipinnis_13.jpg,"(400, 260)",JPEG,fish,400,260
26142,pseudanthias_squamipinnis_13.png,"(362, 137)",PNG,fish,362,137
26143,pseudanthias_squamipinnis_14.jpg,"(650, 366)",JPEG,fish,650,366
26144,pseudanthias_squamipinnis_14.png,"(573, 188)",PNG,fish,573,188
26145,pseudanthias_squamipinnis_15.jpg,"(650, 361)",JPEG,fish,650,361
26146,pseudanthias_squamipinnis_15.png,"(470, 188)",PNG,fish,470,188
26147,pseudanthias_squamipinnis_16.jpg,"(650, 433)",JPEG,fish,650,433
26148,pseudanthias_squamipinnis_16.png,"(530, 190)",PNG,fish,530,190
26149,pseudanthias_squamipinnis_17.jpg,"(400, 260)",JPEG,fish,400,260
26150,pseudanthias_squamipinnis_17.png,"(367, 139)",PNG,fish,367,139
26151,pseudanthias_squamipinnis_18.jpg,"(650, 433)",JPEG,fish,650,433
26152,pseudanthias_squamipinnis_18.png,"(459, 191)",PNG,fish,459,191
26153,pseudanthias_squamipinnis_19.jpg,"(650, 361)",JPEG,fish,650,361
26154,pseudanthias_squamipinnis_19.png,"(442, 185)",PNG,fish,442,185
26155,pseudanthias_squamipinnis_2.jpg,"(650, 371)",JPEG,fish,650,371
26156,pseudanthias_squamipinnis_2.png,"(575, 241)",PNG,fish,575,241
26157,pseudanthias_squamipinnis_20.jpg,"(650, 371)",JPEG,fish,650,371
26158,pseudanthias_squamipinnis_20.png,"(523, 183)",PNG,fish,523,183
26159,pseudanthias_squamipinnis_21.jpg,"(650, 361)",JPEG,fish,650,361
26160,pseudanthias_squamipinnis_21.png,"(593, 210)",PNG,fish,593,210
26161,pseudanthias_squamipinnis_22.jpg,"(650, 371)",JPEG,fish,650,371
26162,pseudanthias_squamipinnis_22.png,"(588, 184)",PNG,fish,588,184
26163,pseudanthias_squamipinnis_23.jpg,"(650, 361)",JPEG,fish,650,361
26164,pseudanthias_squamipinnis_23.png,"(419, 163)",PNG,fish,419,163
26165,pseudanthias_squamipinnis_3.jpg,"(650, 361)",JPEG,fish,650,361
26166,pseudanthias_squamipinnis_3.png,"(455, 155)",PNG,fish,455,155
26167,pseudanthias_squamipinnis_4.jpg,"(386, 300)",JPEG,fish,386,300
26168,pseudanthias_squamipinnis_4.png,"(349, 144)",PNG,fish,349,144
26169,pseudanthias_squamipinnis_5.jpg,"(650, 361)",JPEG,fish,650,361
26170,pseudanthias_squamipinnis_5.png,"(428, 180)",PNG,fish,428,180
26171,pseudanthias_squamipinnis_6.jpg,"(567, 369)",JPEG,fish,567,369
26172,pseudanthias_squamipinnis_6.png,"(526, 197)",PNG,fish,526,197
26173,pseudanthias_squamipinnis_7.jpg,"(386, 300)",JPEG,fish,386,300
26174,pseudanthias_squamipinnis_7.png,"(346, 137)",PNG,fish,346,137
26175,pseudanthias_squamipinnis_8.jpg,"(650, 371)",JPEG,fish,650,371
26176,pseudanthias_squamipinnis_8.png,"(594, 192)",PNG,fish,594,192
26177,pseudanthias_squamipinnis_9.jpg,"(650, 371)",JPEG,fish,650,371
26178,pseudanthias_squamipinnis_9.png,"(545, 193)",PNG,fish,545,193
26179,pseudanthias_tuka_1.jpg,"(640, 436)",JPEG,fish,640,436
26180,pseudanthias_tuka_1.png,"(552, 212)",PNG,fish,552,212
26181,pseudanthias_tuka_10.jpg,"(640, 328)",JPEG,fish,640,328
26182,pseudanthias_tuka_10.png,"(524, 159)",PNG,fish,524,159
26183,pseudanthias_tuka_11.jpg,"(640, 291)",JPEG,fish,640,291
26184,pseudanthias_tuka_11.png,"(584, 193)",PNG,fish,584,193
26185,pseudanthias_tuka_12.jpg,"(500, 331)",JPEG,fish,500,331
26186,pseudanthias_tuka_12.png,"(469, 134)",PNG,fish,469,134
26187,pseudanthias_tuka_13.jpg,"(640, 301)",JPEG,fish,640,301
26188,pseudanthias_tuka_13.png,"(583, 175)",PNG,fish,583,175
26189,pseudanthias_tuka_14.jpg,"(650, 433)",JPEG,fish,650,433
26190,pseudanthias_tuka_14.png,"(504, 166)",PNG,fish,504,166
26191,pseudanthias_tuka_2.jpg,"(640, 436)",JPEG,fish,640,436
26192,pseudanthias_tuka_2.png,"(576, 198)",PNG,fish,576,198
26193,pseudanthias_tuka_3.jpg,"(640, 293)",JPEG,fish,640,293
26194,pseudanthias_tuka_3.png,"(586, 167)",PNG,fish,586,167
26195,pseudanthias_tuka_4.jpg,"(640, 436)",JPEG,fish,640,436
26196,pseudanthias_tuka_4.png,"(613, 208)",PNG,fish,613,208
26197,pseudanthias_tuka_5.jpg,"(640, 276)",JPEG,fish,640,276
26198,pseudanthias_tuka_5.png,"(583, 174)",PNG,fish,583,174
26199,pseudanthias_tuka_6.jpg,"(500, 349)",JPEG,fish,500,349
26200,pseudanthias_tuka_6.png,"(371, 127)",PNG,fish,371,127
26201,pseudanthias_tuka_7.jpg,"(640, 332)",JPEG,fish,640,332
26202,pseudanthias_tuka_7.png,"(576, 187)",PNG,fish,576,187
26203,pseudanthias_tuka_8.jpg,"(640, 371)",JPEG,fish,640,371
26204,pseudanthias_tuka_8.png,"(412, 129)",PNG,fish,412,129
26205,pseudanthias_tuka_9.jpg,"(567, 294)",JPEG,fish,567,294
26206,pseudanthias_tuka_9.png,"(509, 163)",PNG,fish,509,163
26207,pseudanthias_ventralis_1.jpg,"(640, 380)",JPEG,fish,640,380
26208,pseudanthias_ventralis_1.png,"(563, 171)",PNG,fish,563,171
26209,pseudanthias_ventralis_10.jpg,"(567, 273)",JPEG,fish,567,273
26210,pseudanthias_ventralis_10.png,"(517, 145)",PNG,fish,517,145
26211,pseudanthias_ventralis_11.jpg,"(640, 336)",JPEG,fish,640,336
26212,pseudanthias_ventralis_11.png,"(480, 150)",PNG,fish,480,150
26213,pseudanthias_ventralis_12.jpg,"(640, 436)",JPEG,fish,640,436
26214,pseudanthias_ventralis_12.png,"(560, 191)",PNG,fish,560,191
26215,pseudanthias_ventralis_13.jpg,"(640, 338)",JPEG,fish,640,338
26216,pseudanthias_ventralis_13.png,"(584, 190)",PNG,fish,584,190
26217,pseudanthias_ventralis_14.jpg,"(640, 350)",JPEG,fish,640,350
26218,pseudanthias_ventralis_14.png,"(559, 182)",PNG,fish,559,182
26219,pseudanthias_ventralis_15.jpg,"(640, 436)",JPEG,fish,640,436
26220,pseudanthias_ventralis_15.png,"(580, 185)",PNG,fish,580,185
26221,pseudanthias_ventralis_16.jpg,"(640, 348)",JPEG,fish,640,348
26222,pseudanthias_ventralis_16.png,"(570, 162)",PNG,fish,570,162
26223,pseudanthias_ventralis_17.jpg,"(640, 436)",JPEG,fish,640,436
26224,pseudanthias_ventralis_17.png,"(526, 169)",PNG,fish,526,169
26225,pseudanthias_ventralis_2.jpg,"(640, 436)",JPEG,fish,640,436
26226,pseudanthias_ventralis_2.png,"(548, 146)",PNG,fish,548,146
26227,pseudanthias_ventralis_3.jpg,"(640, 436)",JPEG,fish,640,436
26228,pseudanthias_ventralis_3.png,"(594, 174)",PNG,fish,594,174
26229,pseudanthias_ventralis_4.jpg,"(640, 379)",JPEG,fish,640,379
26230,pseudanthias_ventralis_4.png,"(463, 147)",PNG,fish,463,147
26231,pseudanthias_ventralis_5.jpg,"(640, 436)",JPEG,fish,640,436
26232,pseudanthias_ventralis_5.png,"(541, 169)",PNG,fish,541,169
26233,pseudanthias_ventralis_6.jpg,"(640, 428)",JPEG,fish,640,428
26234,pseudanthias_ventralis_6.png,"(501, 170)",PNG,fish,501,170
26235,pseudanthias_ventralis_7.jpg,"(640, 316)",JPEG,fish,640,316
26236,pseudanthias_ventralis_7.png,"(571, 141)",PNG,fish,571,141
26237,pseudanthias_ventralis_8.jpg,"(640, 379)",JPEG,fish,640,379
26238,pseudanthias_ventralis_8.png,"(583, 172)",PNG,fish,583,172
26239,pseudanthias_ventralis_9.jpg,"(640, 355)",JPEG,fish,640,355
26240,pseudanthias_ventralis_9.png,"(488, 152)",PNG,fish,488,152
26241,pseudocaranx_dentex_1.jpg,"(640, 381)",JPEG,fish,640,381
26242,pseudocaranx_dentex_1.png,"(304, 90)",PNG,fish,304,90
26243,pseudocaranx_dentex_10.jpg,"(500, 375)",JPEG,fish,500,375
26244,pseudocaranx_dentex_10.png,"(245, 80)",PNG,fish,245,80
26245,pseudocaranx_dentex_11.jpg,"(650, 282)",JPEG,fish,650,282
26246,pseudocaranx_dentex_11.png,"(560, 191)",PNG,fish,560,191
26247,pseudocaranx_dentex_2.jpg,"(640, 354)",JPEG,fish,640,354
26248,pseudocaranx_dentex_2.png,"(553, 182)",PNG,fish,553,182
26249,pseudocaranx_dentex_3.jpg,"(640, 480)",JPEG,fish,640,480
26250,pseudocaranx_dentex_3.png,"(568, 203)",PNG,fish,568,203
26251,pseudocaranx_dentex_4.jpg,"(640, 334)",JPEG,fish,640,334
26252,pseudocaranx_dentex_4.png,"(547, 171)",PNG,fish,547,171
26253,pseudocaranx_dentex_5.jpg,"(650, 487)",JPEG,fish,650,487
26254,pseudocaranx_dentex_5.png,"(311, 106)",PNG,fish,311,106
26255,pseudocaranx_dentex_6.jpg,"(500, 218)",JPEG,fish,500,218
26256,pseudocaranx_dentex_6.png,"(438, 151)",PNG,fish,438,151
26257,pseudocaranx_dentex_7.jpg,"(567, 259)",JPEG,fish,567,259
26258,pseudocaranx_dentex_7.png,"(531, 171)",PNG,fish,531,171
26259,pseudocaranx_dentex_8.jpg,"(650, 401)",JPEG,fish,650,401
26260,pseudocaranx_dentex_8.png,"(545, 175)",PNG,fish,545,175
26261,pseudocaranx_dentex_9.jpg,"(640, 344)",JPEG,fish,640,344
26262,pseudocaranx_dentex_9.png,"(608, 198)",PNG,fish,608,198
26263,pseudocarcharias_kamoharai_1.jpg,"(567, 258)",JPEG,fish,567,258
26264,pseudocarcharias_kamoharai_1.png,"(510, 132)",PNG,fish,510,132
26265,pseudocarcharias_kamoharai_2.jpg,"(518, 293)",JPEG,fish,518,293
26266,pseudocarcharias_kamoharai_2.png,"(430, 92)",PNG,fish,430,92
26267,pseudocarcharias_kamoharai_3.jpg,"(640, 229)",JPEG,fish,640,229
26268,pseudocarcharias_kamoharai_3.png,"(613, 131)",PNG,fish,613,131
26269,pseudocarcharias_kamoharai_4.jpg,"(640, 480)",JPEG,fish,640,480
26270,pseudocarcharias_kamoharai_4.png,"(589, 128)",PNG,fish,589,128
26271,pseudocheilinus_evanidus_1.jpg,"(640, 317)",JPEG,fish,640,317
26272,pseudocheilinus_evanidus_1.png,"(563, 165)",PNG,fish,563,165
26273,pseudocheilinus_evanidus_10.jpg,"(640, 310)",JPEG,fish,640,310
26274,pseudocheilinus_evanidus_10.png,"(570, 167)",PNG,fish,570,167
26275,pseudocheilinus_evanidus_11.jpg,"(640, 283)",JPEG,fish,640,283
26276,pseudocheilinus_evanidus_11.png,"(567, 148)",PNG,fish,567,148
26277,pseudocheilinus_evanidus_2.jpg,"(640, 299)",JPEG,fish,640,299
26278,pseudocheilinus_evanidus_2.png,"(555, 148)",PNG,fish,555,148
26279,pseudocheilinus_evanidus_3.jpg,"(650, 365)",JPEG,fish,650,365
26280,pseudocheilinus_evanidus_3.png,"(604, 153)",PNG,fish,604,153
26281,pseudocheilinus_evanidus_4.jpg,"(650, 343)",JPEG,fish,650,343
26282,pseudocheilinus_evanidus_4.png,"(593, 160)",PNG,fish,593,160
26283,pseudocheilinus_evanidus_5.jpg,"(567, 275)",JPEG,fish,567,275
26284,pseudocheilinus_evanidus_5.png,"(509, 146)",PNG,fish,509,146
26285,pseudocheilinus_evanidus_6.jpg,"(640, 297)",JPEG,fish,640,297
26286,pseudocheilinus_evanidus_6.png,"(564, 142)",PNG,fish,564,142
26287,pseudocheilinus_evanidus_7.jpg,"(640, 298)",JPEG,fish,640,298
26288,pseudocheilinus_evanidus_7.png,"(569, 151)",PNG,fish,569,151
26289,pseudocheilinus_evanidus_8.jpg,"(567, 275)",JPEG,fish,567,275
26290,pseudocheilinus_evanidus_8.png,"(500, 143)",PNG,fish,500,143
26291,pseudocheilinus_evanidus_9.jpg,"(640, 304)",JPEG,fish,640,304
26292,pseudocheilinus_evanidus_9.png,"(575, 165)",PNG,fish,575,165
26293,pseudocheilinus_hexataenia_1.jpg,"(400, 208)",JPEG,fish,400,208
26294,pseudocheilinus_hexataenia_1.png,"(356, 108)",PNG,fish,356,108
26295,pseudocheilinus_hexataenia_10.jpg,"(650, 433)",JPEG,fish,650,433
26296,pseudocheilinus_hexataenia_10.png,"(522, 181)",PNG,fish,522,181
26297,pseudocheilinus_hexataenia_11.jpg,"(650, 371)",JPEG,fish,650,371
26298,pseudocheilinus_hexataenia_11.png,"(596, 176)",PNG,fish,596,176
26299,pseudocheilinus_hexataenia_12.jpg,"(640, 436)",JPEG,fish,640,436
26300,pseudocheilinus_hexataenia_12.png,"(617, 177)",PNG,fish,617,177
26301,pseudocheilinus_hexataenia_13.jpg,"(650, 361)",JPEG,fish,650,361
26302,pseudocheilinus_hexataenia_13.png,"(560, 199)",PNG,fish,560,199
26303,pseudocheilinus_hexataenia_14.jpg,"(650, 361)",JPEG,fish,650,361
26304,pseudocheilinus_hexataenia_14.png,"(512, 161)",PNG,fish,512,161
26305,pseudocheilinus_hexataenia_15.jpg,"(640, 332)",JPEG,fish,640,332
26306,pseudocheilinus_hexataenia_15.png,"(565, 175)",PNG,fish,565,175
26307,pseudocheilinus_hexataenia_16.jpg,"(650, 361)",JPEG,fish,650,361
26308,pseudocheilinus_hexataenia_16.png,"(466, 154)",PNG,fish,466,154
26309,pseudocheilinus_hexataenia_2.jpg,"(650, 371)",JPEG,fish,650,371
26310,pseudocheilinus_hexataenia_2.png,"(587, 178)",PNG,fish,587,178
26311,pseudocheilinus_hexataenia_3.jpg,"(640, 367)",JPEG,fish,640,367
26312,pseudocheilinus_hexataenia_3.png,"(561, 182)",PNG,fish,561,182
26313,pseudocheilinus_hexataenia_4.jpg,"(650, 380)",JPEG,fish,650,380
26314,pseudocheilinus_hexataenia_4.png,"(604, 193)",PNG,fish,604,193
26315,pseudocheilinus_hexataenia_5.jpg,"(650, 385)",JPEG,fish,650,385
26316,pseudocheilinus_hexataenia_5.png,"(613, 188)",PNG,fish,613,188
26317,pseudocheilinus_hexataenia_6.jpg,"(640, 332)",JPEG,fish,640,332
26318,pseudocheilinus_hexataenia_6.png,"(575, 176)",PNG,fish,575,176
26319,pseudocheilinus_hexataenia_7.jpg,"(640, 326)",JPEG,fish,640,326
26320,pseudocheilinus_hexataenia_7.png,"(578, 190)",PNG,fish,578,190
26321,pseudocheilinus_hexataenia_8.jpg,"(640, 352)",JPEG,fish,640,352
26322,pseudocheilinus_hexataenia_8.png,"(525, 146)",PNG,fish,525,146
26323,pseudocheilinus_hexataenia_9.jpg,"(650, 344)",JPEG,fish,650,344
26324,pseudocheilinus_hexataenia_9.png,"(594, 186)",PNG,fish,594,186
26325,pseudocheilinus_ocellatus_1.jpg,"(640, 284)",JPEG,fish,640,284
26326,pseudocheilinus_ocellatus_1.png,"(564, 136)",PNG,fish,564,136
26327,pseudocheilinus_ocellatus_2.jpg,"(640, 436)",JPEG,fish,640,436
26328,pseudocheilinus_ocellatus_2.png,"(593, 189)",PNG,fish,593,189
26329,pseudocheilinus_ocellatus_3.jpg,"(640, 436)",JPEG,fish,640,436
26330,pseudocheilinus_ocellatus_3.png,"(572, 182)",PNG,fish,572,182
26331,pseudocheilinus_ocellatus_4.jpg,"(567, 273)",JPEG,fish,567,273
26332,pseudocheilinus_ocellatus_4.png,"(506, 143)",PNG,fish,506,143
26333,pseudocheilinus_ocellatus_5.jpg,"(640, 308)",JPEG,fish,640,308
26334,pseudocheilinus_ocellatus_5.png,"(563, 154)",PNG,fish,563,154
26335,pseudocheilinus_ocellatus_6.jpg,"(640, 360)",JPEG,fish,640,360
26336,pseudocheilinus_ocellatus_6.png,"(429, 117)",PNG,fish,429,117
26337,pseudocheilinus_octotaenia_1.jpg,"(567, 272)",JPEG,fish,567,272
26338,pseudocheilinus_octotaenia_1.png,"(514, 144)",PNG,fish,514,144
26339,pseudocheilinus_octotaenia_10.jpg,"(650, 340)",JPEG,fish,650,340
26340,pseudocheilinus_octotaenia_10.png,"(612, 155)",PNG,fish,612,155
26341,pseudocheilinus_octotaenia_11.jpg,"(640, 302)",JPEG,fish,640,302
26342,pseudocheilinus_octotaenia_11.png,"(585, 155)",PNG,fish,585,155
26343,pseudocheilinus_octotaenia_12.jpg,"(650, 297)",JPEG,fish,650,297
26344,pseudocheilinus_octotaenia_12.png,"(602, 168)",PNG,fish,602,168
26345,pseudocheilinus_octotaenia_13.jpg,"(640, 370)",JPEG,fish,640,370
26346,pseudocheilinus_octotaenia_13.png,"(565, 159)",PNG,fish,565,159
26347,pseudocheilinus_octotaenia_2.jpg,"(650, 371)",JPEG,fish,650,371
